order_id,order_date,month,quarter,product_id,product_name,category,customer_id,customer_name,city,region,customer_type,salesperson,channel,quantity,unit_price,discount_pct,discount_amount,revenue,cogs,profit,payment_method,status,rating,return_reason
ORD-2452,2023-03-02,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Arif Khan,Reseller,14,942.29,15,1978.81,11213.25,9520.0,1693.25,Cash,Completed,4.3,
ORD-1235,2023-03-03,2023-03,Q1-2023,P003,USB-C Hub,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Mohin Uddin,Direct Sales,9,19.56,0,0.0,176.04,153.0,23.04,Mobile Banking,Returned,2.7,
ORD-1591,2023-03-04,2023-03,Q1-2023,P007,Standing Desk,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,Online,2,252.57,15,75.77,429.37,374.0,55.37,Mobile Banking,Returned,4.2,
ORD-2241,2023-03-04,2023-03,Q1-2023,P011,Whiteboard,Stationery,C008,Mitu Begum,SMB,Chittagong,SMB,Sabrina Noor,Reseller,8,28.39,0,0.0,227.12,170.0,57.12,Mobile Banking,Returned,,
ORD-1405,2023-03-05,2023-03,Q1-2023,P011,Whiteboard,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Mohin Uddin,Reseller,13,30.43,20,79.12,316.47,276.25,40.22,Card,Completed,3.5,
ORD-1848,2023-03-05,2023-03,Q1-2023,P010,Pen Pack,Stationery,C005,Kamal Pasha,Rajshahi,Rajshahi,SMB,Rakib Islam,Online,4,2.88,15,1.73,9.79,10.2,-0.41,Card,Completed,,
ORD-2498,2023-03-05,2023-03,Q1-2023,P011,Whiteboard,Stationery,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,Direct Sales,2,30.69,15,9.21,52.17,42.5,9.67,Cash,Completed,3.4,
ORD-1497,2023-03-06,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Dilnoza Haque,Reseller,8,960.39,10,768.31,6914.81,5440.0,1474.81,Mobile Banking,Returned,4.2,
ORD-1009,2023-03-07,2023-03,Q1-2023,P007,Standing Desk,Furniture,C007,Tariq Hassan,Corporate,Khulna,Corporate,Mohin Uddin,Online,20,274.74,10,549.48,4945.32,3740.0,1205.32,Cash,Pending,4.4,
ORD-1365,2023-03-07,2023-03,Q1-2023,P015,Sticky Notes Bulk,Stationery,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Mohin Uddin,Online,16,6.69,0,0.0,107.04,81.6,25.44,Cash,Completed,2.7,
ORD-1955,2023-03-07,2023-03,Q1-2023,P010,Pen Pack,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Mohin Uddin,Reseller,20,3.59,10,7.18,64.62,51.0,13.62,Bank Transfer,Returned,2.5,
ORD-1974,2023-03-08,2023-03,Q1-2023,P006,Office Chair,Furniture,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Arif Khan,In-Store,10,131.55,0,0.0,1315.5,1105.0,210.5,Mobile Banking,Returned,4.8,Wrong Item
ORD-2122,2023-03-08,2023-03,Q1-2023,P007,Standing Desk,Furniture,C011,Imran Ali,Corporate,Dhaka,Corporate,Dilnoza Haque,Direct Sales,13,210.97,5,137.13,2605.48,2431.0,174.48,Card,Completed,2.6,
ORD-1226,2023-03-09,2023-03,Q1-2023,P005,Monitor 27in,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Sabrina Noor,Online,14,233.8,20,654.64,2618.56,2380.0,238.56,Bank Transfer,Completed,4.0,
ORD-1430,2023-03-09,2023-03,Q1-2023,P003,USB-C Hub,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Sabrina Noor,Direct Sales,1,21.03,5,1.05,19.98,17.0,2.98,Card,Pending,,
ORD-2198,2023-03-09,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Reseller,9,853.49,20,1536.28,6145.13,6120.0,25.13,Bank Transfer,Completed,4.4,
ORD-1384,2023-03-10,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Dilnoza Haque,In-Store,5,802.87,0,0.0,4014.35,3400.0,614.35,Cash,Completed,4.6,
ORD-1839,2023-03-10,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C003,Rahim Uddin,Sylhet,Sylhet,Individual,Sabrina Noor,Online,20,971.18,10,1942.36,17481.24,13600.0,3881.24,Bank Transfer,Completed,3.6,
ORD-2133,2023-03-10,2023-03,Q1-2023,P005,Monitor 27in,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Arif Khan,Reseller,4,215.32,0,0.0,861.28,680.0,181.28,Mobile Banking,Returned,3.3,
ORD-1121,2023-03-11,2023-03,Q1-2023,P006,Office Chair,Furniture,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Sabrina Noor,Online,4,153.59,15,92.15,522.21,442.0,80.21,Mobile Banking,Pending,4.1,
ORD-1179,2023-03-11,2023-03,Q1-2023,P012,Webcam HD,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Mohin Uddin,Direct Sales,1,40.62,5,2.03,38.59,34.0,4.59,Bank Transfer,Completed,,
ORD-1224,2023-03-11,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Dilnoza Haque,Reseller,7,769.56,0,0.0,5386.92,4760.0,626.92,Bank Transfer,Returned,2.7,
ORD-1772,2023-03-11,2023-03,Q1-2023,P005,Monitor 27in,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Dilnoza Haque,Reseller,12,211.2,0,0.0,2534.4,2040.0,494.4,Bank Transfer,Completed,3.6,Defective
ORD-1086,2023-03-12,2023-03,Q1-2023,P014,Filing Cabinet,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Sabrina Noor,Reseller,18,91.09,0,0.0,1639.62,1377.0,262.62,Card,Pending,,Wrong Item
ORD-1004,2023-03-13,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Arif Khan,Direct Sales,8,945.54,0,0.0,7564.32,5440.0,2124.32,Mobile Banking,Returned,3.4,
ORD-1363,2023-03-15,2023-03,Q1-2023,P002,Wireless Mouse,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Rakib Islam,Direct Sales,11,12.22,0,0.0,134.42,112.2,22.22,Mobile Banking,Returned,4.8,
ORD-1449,2023-03-15,2023-03,Q1-2023,P011,Whiteboard,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Sabrina Noor,Online,5,29.16,5,7.29,138.51,106.25,32.26,Card,Returned,4.7,
ORD-1173,2023-03-16,2023-03,Q1-2023,P004,Mechanical Keyboard,Electronics,C013,Zahid Hasan,SMB,Sylhet,SMB,Sabrina Noor,Reseller,19,64.2,10,121.98,1097.82,888.25,209.57,Mobile Banking,Completed,3.0,
ORD-1995,2023-03-16,2023-03,Q1-2023,P013,Headset Pro,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Sabrina Noor,Reseller,14,83.67,5,58.57,1112.81,833.0,279.81,Cash,Completed,3.3,
ORD-2056,2023-03-16,2023-03,Q1-2023,P012,Webcam HD,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Arif Khan,Direct Sales,16,40.48,15,97.15,550.53,544.0,6.53,Card,Completed,2.5,
ORD-1255,2023-03-17,2023-03,Q1-2023,P013,Headset Pro,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Arif Khan,Online,2,72.69,0,0.0,145.38,119.0,26.38,Mobile Banking,Completed,2.9,
ORD-1760,2023-03-17,2023-03,Q1-2023,P008,Desk Lamp,Furniture,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,Online,20,21.8,0,0.0,436.0,306.0,130.0,Card,Completed,,
ORD-2459,2023-03-17,2023-03,Q1-2023,P009,Notebook Set,Stationery,C007,Tariq Hassan,Corporate,Khulna,Corporate,Sabrina Noor,Direct Sales,15,5.47,0,0.0,82.05,63.75,18.3,Mobile Banking,Completed,4.9,
ORD-1059,2023-03-18,2023-03,Q1-2023,P003,USB-C Hub,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,In-Store,14,21.7,10,30.38,273.42,238.0,35.42,Mobile Banking,Completed,3.6,
ORD-2085,2023-03-18,2023-03,Q1-2023,P003,USB-C Hub,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Arif Khan,Online,3,19.92,20,11.95,47.81,51.0,-3.19,Cash,Completed,3.4,Defective
ORD-2149,2023-03-18,2023-03,Q1-2023,P007,Standing Desk,Furniture,C010,Riya Sen,Barisal,Barisal,SMB,Sabrina Noor,Online,1,236.54,10,23.65,212.89,187.0,25.89,Mobile Banking,Completed,3.7,
ORD-2217,2023-03-18,2023-03,Q1-2023,P009,Notebook Set,Stationery,C006,Sumaiya Akter,Individual,Dhaka,Individual,Arif Khan,Online,3,5.5,15,2.48,14.02,12.75,1.27,Mobile Banking,Completed,,
ORD-1213,2023-03-19,2023-03,Q1-2023,P011,Whiteboard,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Rakib Islam,Direct Sales,3,26.77,15,12.05,68.26,63.75,4.51,Bank Transfer,Completed,4.7,
ORD-1537,2023-03-19,2023-03,Q1-2023,P014,Filing Cabinet,Furniture,C014,Parisa Begum,Dhaka,Dhaka,Corporate,Mohin Uddin,Direct Sales,18,91.28,0,0.0,1643.04,1377.0,266.04,Card,Pending,2.7,
ORD-1106,2023-03-20,2023-03,Q1-2023,P011,Whiteboard,Stationery,C014,Parisa Begum,Corporate,Dhaka,Corporate,Mohin Uddin,Online,3,28.36,10,8.51,76.57,63.75,12.82,Bank Transfer,Pending,3.3,
ORD-1573,2023-03-20,2023-03,Q1-2023,P015,Sticky Notes Bulk,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Reseller,17,5.89,5,5.01,95.12,86.7,8.42,Mobile Banking,Completed,4.4,
ORD-1957,2023-03-22,2023-03,Q1-2023,P011,Whiteboard,Stationery,C008,Mitu Begum,SMB,Chittagong,SMB,Mohin Uddin,Reseller,18,31.14,0,0.0,560.52,382.5,178.02,Mobile Banking,Completed,3.6,
ORD-2219,2023-03-22,2023-03,Q1-2023,P004,Mechanical Keyboard,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Mohin Uddin,Online,9,57.39,20,103.3,413.21,420.75,-7.54,Mobile Banking,Pending,2.8,
ORD-2296,2023-03-22,2023-03,Q1-2023,P010,Pen Pack,Stationery,C003,Rahim Uddin,Individual,Sylhet,Individual,Sabrina Noor,Reseller,1,3.19,0,0.0,3.19,2.55,0.64,Card,Returned,3.9,
ORD-1420,2023-03-23,2023-03,Q1-2023,P010,Pen Pack,Stationery,C010,Riya Sen,SMB,Barisal,SMB,Mohin Uddin,In-Store,1,3.07,10,0.31,2.76,2.55,0.21,Cash,Completed,,
ORD-1669,2023-03-23,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Sabrina Noor,Online,12,879.69,0,0.0,10556.28,8160.0,2396.28,Card,Pending,3.6,Wrong Item
ORD-1719,2023-03-23,2023-03,Q1-2023,P002,Wireless Mouse,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Arif Khan,Reseller,8,14.8,0,0.0,118.4,81.6,36.8,Bank Transfer,Completed,3.6,
ORD-1976,2023-03-23,2023-03,Q1-2023,P013,Headset Pro,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Sabrina Noor,In-Store,15,78.4,0,0.0,1176.0,892.5,283.5,Card,Returned,,Changed Mind
ORD-2196,2023-03-23,2023-03,Q1-2023,P001,Laptop Pro 15,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Arif Khan,Reseller,4,795.44,5,159.09,3022.67,2720.0,302.67,Mobile Banking,Completed,4.3,
ORD-1090,2023-03-24,2023-03,Q1-2023,P006,Office Chair,Furniture,C010,Riya Sen,SMB,Barisal,SMB,Mohin Uddin,Reseller,5,126.06,0,0.0,630.3,552.5,77.8,Bank Transfer,Pending,3.6,
ORD-2087,2023-03-25,2023-03,Q1-2023,P003,USB-C Hub,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Sabrina Noor,Online,3,19.02,20,11.41,45.65,51.0,-5.35,Cash,Returned,3.8,
ORD-2344,2023-03-25,2023-03,Q1-2023,P014,Filing Cabinet,Furniture,C010,Riya Sen,Barisal,Barisal,SMB,Sabrina Noor,In-Store,19,94.16,5,89.45,1699.59,1453.5,246.09,Cash,Completed,4.1,
ORD-1207,2023-03-26,2023-03,Q1-2023,P010,Pen Pack,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Rakib Islam,In-Store,8,3.11,0,0.0,24.88,20.4,4.48,Bank Transfer,Pending,4.4,
ORD-1317,2023-03-26,2023-03,Q1-2023,P002,Wireless Mouse,Electronics,C003,Rahim Uddin,Sylhet,Sylhet,Individual,Sabrina Noor,Direct Sales,18,13.32,15,35.96,203.8,183.6,20.2,Cash,Completed,4.3,
ORD-1812,2023-03-26,2023-03,Q1-2023,P006,Office Chair,Furniture,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Arif Khan,Online,8,149.22,15,179.06,1014.7,884.0,130.7,Bank Transfer,Completed,4.2,
ORD-1572,2023-03-27,2023-03,Q1-2023,P005,Monitor 27in,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Sabrina Noor,In-Store,14,194.75,20,545.3,2181.2,2380.0,-198.8,Mobile Banking,Completed,3.2,
ORD-1774,2023-03-27,2023-03,Q1-2023,P011,Whiteboard,Stationery,C007,Tariq Hassan,Khulna,Khulna,Corporate,Arif Khan,In-Store,17,27.13,15,69.18,392.03,361.25,30.78,Cash,Completed,3.2,
ORD-1907,2023-03-27,2023-03,Q1-2023,P002,Wireless Mouse,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Arif Khan,In-Store,6,12.15,5,3.65,69.25,61.2,8.05,Bank Transfer,Pending,3.8,
ORD-2080,2023-03-27,2023-03,Q1-2023,P006,Office Chair,Furniture,C010,Riya Sen,SMB,Barisal,SMB,Sabrina Noor,Reseller,16,124.12,10,198.59,1787.33,1768.0,19.33,Mobile Banking,Completed,5.0,Defective
ORD-1110,2023-03-28,2023-03,Q1-2023,P005,Monitor 27in,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Mohin Uddin,Online,13,228.61,0,0.0,2971.93,2210.0,761.93,Bank Transfer,Pending,3.4,
ORD-1471,2023-03-28,2023-03,Q1-2023,P015,Sticky Notes Bulk,Stationery,C011,Imran Ali,Dhaka,Dhaka,Corporate,Arif Khan,In-Store,15,7.02,0,0.0,105.3,76.5,28.8,Bank Transfer,Returned,,
ORD-1507,2023-03-30,2023-03,Q1-2023,P003,USB-C Hub,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Rakib Islam,Online,10,21.85,20,43.7,174.8,170.0,4.8,Bank Transfer,Completed,,
ORD-1831,2023-03-30,2023-03,Q1-2023,P012,Webcam HD,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,Reseller,5,49.95,0,0.0,249.75,170.0,79.75,Card,Completed,3.4,
ORD-1850,2023-03-30,2023-03,Q1-2023,P010,Pen Pack,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,Reseller,4,3.03,20,2.42,9.7,10.2,-0.5,Bank Transfer,Pending,2.7,
ORD-1929,2023-03-30,2023-03,Q1-2023,P003,USB-C Hub,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Arif Khan,In-Store,19,22.76,0,0.0,432.44,323.0,109.44,Mobile Banking,Returned,,
ORD-1253,2023-04-01,2023-04,Q2-2023,P014,Filing Cabinet,Furniture,C012,Shapna Das,Individual,Mymensingh,Individual,Arif Khan,Reseller,11,97.56,0,0.0,1073.16,841.5,231.66,Mobile Banking,Completed,2.6,
ORD-2092,2023-04-01,2023-04,Q2-2023,P006,Office Chair,Furniture,C010,Riya Sen,SMB,Barisal,SMB,Arif Khan,Reseller,12,150.72,10,180.86,1627.78,1326.0,301.78,Mobile Banking,Returned,4.5,
ORD-2379,2023-04-01,2023-04,Q2-2023,P013,Headset Pro,Electronics,C010,Riya Sen,Barisal,Barisal,SMB,Mohin Uddin,In-Store,14,68.86,5,48.2,915.84,833.0,82.84,Card,Returned,4.7,
ORD-2443,2023-04-01,2023-04,Q2-2023,P010,Pen Pack,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Rakib Islam,Online,17,3.68,5,3.13,59.43,43.35,16.08,Card,Completed,,
ORD-2464,2023-04-01,2023-04,Q2-2023,P007,Standing Desk,Furniture,C007,Tariq Hassan,Corporate,Khulna,Corporate,Arif Khan,Reseller,15,223.52,0,0.0,3352.8,2805.0,547.8,Mobile Banking,Returned,4.7,
ORD-1478,2023-04-02,2023-04,Q2-2023,P012,Webcam HD,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Dilnoza Haque,In-Store,19,48.64,5,46.21,877.95,646.0,231.95,Card,Completed,3.8,
ORD-1555,2023-04-02,2023-04,Q2-2023,P008,Desk Lamp,Furniture,C004,Nusrat Jahan,Dhaka,Dhaka,Corporate,Mohin Uddin,Direct Sales,9,20.89,0,0.0,188.01,137.7,50.31,Mobile Banking,Completed,,
ORD-1569,2023-04-02,2023-04,Q2-2023,P001,Laptop Pro 15,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,Online,7,799.11,20,1118.75,4475.02,4760.0,-284.98,Mobile Banking,Returned,4.3,Wrong Item
ORD-2031,2023-04-02,2023-04,Q2-2023,P006,Office Chair,Furniture,C006,Sumaiya Akter,Individual,Dhaka,Individual,Sabrina Noor,Reseller,20,144.49,20,577.96,2311.84,2210.0,101.84,Mobile Banking,Completed,2.7,
ORD-1663,2023-04-04,2023-04,Q2-2023,P001,Laptop Pro 15,Electronics,C007,Tariq Hassan,Corporate,Khulna,Corporate,Arif Khan,In-Store,1,997.43,0,0.0,997.43,680.0,317.43,Cash,Completed,2.6,
ORD-2191,2023-04-05,2023-04,Q2-2023,P015,Sticky Notes Bulk,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Arif Khan,In-Store,5,7.49,0,0.0,37.45,25.5,11.95,Mobile Banking,Completed,4.8,
ORD-2272,2023-04-05,2023-04,Q2-2023,P005,Monitor 27in,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Sabrina Noor,Direct Sales,2,231.73,20,92.69,370.77,340.0,30.77,Cash,Completed,4.4,
ORD-2300,2023-04-05,2023-04,Q2-2023,P015,Sticky Notes Bulk,Stationery,C008,Mitu Begum,SMB,Chittagong,SMB,Sabrina Noor,Reseller,19,6.67,0,0.0,126.73,96.9,29.83,Bank Transfer,Completed,3.4,
ORD-2425,2023-04-05,2023-04,Q2-2023,P002,Wireless Mouse,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,In-Store,13,14.7,0,0.0,191.1,132.6,58.5,Mobile Banking,Completed,3.9,
ORD-1018,2023-04-06,2023-04,Q2-2023,P015,Sticky Notes Bulk,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Dilnoza Haque,Online,8,6.0,5,2.4,45.6,40.8,4.8,Card,Returned,,
ORD-1214,2023-04-06,2023-04,Q2-2023,P012,Webcam HD,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Sabrina Noor,Direct Sales,12,48.2,20,115.68,462.72,408.0,54.72,Card,Returned,4.6,
ORD-1256,2023-04-06,2023-04,Q2-2023,P006,Office Chair,Furniture,C010,Riya Sen,Barisal,Barisal,SMB,Sabrina Noor,Direct Sales,20,158.34,15,475.02,2691.78,2210.0,481.78,Card,Completed,,
ORD-1292,2023-04-06,2023-04,Q2-2023,P006,Office Chair,Furniture,C014,Parisa Begum,Corporate,Dhaka,Corporate,Dilnoza Haque,Reseller,11,130.63,5,71.85,1365.08,1215.5,149.58,Bank Transfer,Returned,4.1,
ORD-1376,2023-04-07,2023-04,Q2-2023,P009,Notebook Set,Stationery,C011,Imran Ali,Corporate,Dhaka,Corporate,Rakib Islam,In-Store,7,5.46,15,5.73,32.49,29.75,2.74,Cash,Pending,3.1,
ORD-1538,2023-04-08,2023-04,Q2-2023,P010,Pen Pack,Stationery,C006,Sumaiya Akter,Individual,Dhaka,Individual,Dilnoza Haque,In-Store,9,2.91,20,5.24,20.95,22.95,-2.0,Mobile Banking,Completed,3.3,
ORD-2267,2023-04-08,2023-04,Q2-2023,P008,Desk Lamp,Furniture,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Arif Khan,Online,14,21.31,15,44.75,253.59,214.2,39.39,Card,Completed,5.0,
ORD-1941,2023-04-09,2023-04,Q2-2023,P007,Standing Desk,Furniture,C003,Rahim Uddin,Individual,Sylhet,Individual,Rakib Islam,Reseller,11,259.36,0,0.0,2852.96,2057.0,795.96,Bank Transfer,Pending,2.7,
ORD-2045,2023-04-09,2023-04,Q2-2023,P005,Monitor 27in,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Sabrina Noor,Reseller,6,232.44,0,0.0,1394.64,1020.0,374.64,Bank Transfer,Completed,5.0,
ORD-1736,2023-04-10,2023-04,Q2-2023,P011,Whiteboard,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Rakib Islam,Reseller,18,29.53,0,0.0,531.54,382.5,149.04,Card,Completed,3.5,Wrong Item
ORD-1091,2023-04-12,2023-04,Q2-2023,P013,Headset Pro,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Mohin Uddin,In-Store,4,84.41,15,50.65,286.99,238.0,48.99,Bank Transfer,Returned,3.5,
ORD-1071,2023-04-13,2023-04,Q2-2023,P014,Filing Cabinet,Furniture,C014,Parisa Begum,Dhaka,Dhaka,Corporate,Sabrina Noor,Direct Sales,15,88.19,5,66.14,1256.71,1147.5,109.21,Card,Completed,4.9,
ORD-2275,2023-04-13,2023-04,Q2-2023,P003,USB-C Hub,Electronics,C013,Zahid Hasan,SMB,Sylhet,SMB,Dilnoza Haque,In-Store,7,20.52,0,0.0,143.64,119.0,24.64,Bank Transfer,Pending,,
ORD-2454,2023-04-13,2023-04,Q2-2023,P013,Headset Pro,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Arif Khan,Reseller,7,84.24,5,29.48,560.2,416.5,143.7,Mobile Banking,Completed,4.2,
ORD-1290,2023-04-14,2023-04,Q2-2023,P015,Sticky Notes Bulk,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,Online,8,6.52,0,0.0,52.16,40.8,11.36,Card,Completed,3.4,
ORD-1219,2023-04-15,2023-04,Q2-2023,P002,Wireless Mouse,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Sabrina Noor,In-Store,12,14.57,0,0.0,174.84,122.4,52.44,Cash,Pending,4.0,
ORD-2265,2023-04-15,2023-04,Q2-2023,P002,Wireless Mouse,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Arif Khan,Online,20,13.04,5,13.04,247.76,204.0,43.76,Card,Completed,4.1,
ORD-1629,2023-04-16,2023-04,Q2-2023,P001,Laptop Pro 15,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Mohin Uddin,In-Store,3,902.29,20,541.37,2165.5,2040.0,125.5,Mobile Banking,Completed,4.3,
ORD-1863,2023-04-17,2023-04,Q2-2023,P001,Laptop Pro 15,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Arif Khan,In-Store,14,929.32,10,1301.05,11709.43,9520.0,2189.43,Card,Pending,4.4,
ORD-1968,2023-04-17,2023-04,Q2-2023,P003,USB-C Hub,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Arif Khan,In-Store,9,23.55,10,21.2,190.75,153.0,37.75,Mobile Banking,Returned,2.9,
ORD-1910,2023-04-18,2023-04,Q2-2023,P007,Standing Desk,Furniture,C012,Shapna Das,Mymensingh,Mymensingh,Individual,Mohin Uddin,Online,3,233.8,20,140.28,561.12,561.0,0.12,Card,Completed,4.9,
ORD-2390,2023-04-18,2023-04,Q2-2023,P013,Headset Pro,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Rakib Islam,Direct Sales,11,79.57,5,43.76,831.51,654.5,177.01,Card,Pending,4.0,
ORD-1475,2023-04-19,2023-04,Q2-2023,P002,Wireless Mouse,Electronics,C008,Mitu Begum,Chittagong,Chittagong,SMB,Sabrina Noor,Direct Sales,20,14.28,0,0.0,285.6,204.0,81.6,Mobile Banking,Returned,4.9,
ORD-1692,2023-04-19,2023-04,Q2-2023,P007,Standing Desk,Furniture,C012,Shapna Das,Individual,Mymensingh,Individual,Rakib Islam,In-Store,1,219.58,0,0.0,219.58,187.0,32.58,Mobile Banking,Returned,4.2,
ORD-1522,2023-04-20,2023-04,Q2-2023,P003,USB-C Hub,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,Direct Sales,12,24.89,5,14.93,283.75,204.0,79.75,Cash,Completed,,
ORD-2116,2023-04-20,2023-04,Q2-2023,P012,Webcam HD,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Rakib Islam,In-Store,7,40.4,10,28.28,254.52,238.0,16.52,Mobile Banking,Completed,4.1,
ORD-2232,2023-04-20,2023-04,Q2-2023,P004,Mechanical Keyboard,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Mohin Uddin,In-Store,10,56.41,0,0.0,564.1,467.5,96.6,Bank Transfer,Pending,,Changed Mind
ORD-2268,2023-04-20,2023-04,Q2-2023,P006,Office Chair,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,Online,14,127.87,0,0.0,1790.18,1547.0,243.18,Card,Returned,4.1,
ORD-1776,2023-04-21,2023-04,Q2-2023,P015,Sticky Notes Bulk,Stationery,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Arif Khan,Reseller,13,7.08,0,0.0,92.04,66.3,25.74,Mobile Banking,Pending,4.3,
ORD-2158,2023-04-21,2023-04,Q2-2023,P009,Notebook Set,Stationery,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Dilnoza Haque,In-Store,9,4.94,0,0.0,44.46,38.25,6.21,Cash,Pending,,
ORD-2320,2023-04-21,2023-04,Q2-2023,P006,Office Chair,Furniture,C014,Parisa Begum,Corporate,Dhaka,Corporate,Rakib Islam,In-Store,11,131.39,0,0.0,1445.29,1215.5,229.79,Bank Transfer,Returned,4.9,
ORD-1765,2023-04-22,2023-04,Q2-2023,P002,Wireless Mouse,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Sabrina Noor,Reseller,12,13.57,20,32.57,130.27,122.4,7.87,Card,Pending,,
ORD-1874,2023-04-22,2023-04,Q2-2023,P002,Wireless Mouse,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Rakib Islam,Reseller,15,11.81,0,0.0,177.15,153.0,24.15,Bank Transfer,Completed,4.7,
ORD-1823,2023-04-23,2023-04,Q2-2023,P001,Laptop Pro 15,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Mohin Uddin,In-Store,1,896.14,0,0.0,896.14,680.0,216.14,Card,Completed,,
ORD-1118,2023-04-24,2023-04,Q2-2023,P013,Headset Pro,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Mohin Uddin,Direct Sales,8,72.82,0,0.0,582.56,476.0,106.56,Cash,Completed,3.7,
